pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
3614.01,2.9708603,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
Kepler-1136 b,2.361724329,1.54,4478.0,0.651,1.0,1.0,2016.0,Transit,1
TOI-4153 b,4.6174141,16.11851425,6860.0,1.605,1.0,1.0,2024.0,Transit,1
542.01,1.6318282,11.5558043,5084.0,0.942522,1.0,1.0,2016.0,Transit,0
7311.01,1.5525382,16.0284,5730.0,1.75,1.0,1.0,2016.0,Transit,0
3574.01,3.6691817,2.4,4675.9,0.95,1.0,1.0,2016.0,Transit,0
6215.01,2.0323202,15.3325,8011.0,1.68,1.0,1.0,2016.0,Transit,0
5334.01,3.6136326,12.3259,5957.5,1.41,1.0,1.0,2016.0,Transit,0
HIP 90988 b,453.9,2.4,4883.0,3.94,1.0,1.0,2021.0,Radial Velocity,1
4601.01,2.7875233,15.2099907,6408.3,1.27487,1.0,1.0,2016.0,Transit,0
Kepler-653 c,0.9003770201,2.4,5511.66,1.25733,1.0,2.0,2016.0,Transit,1
Kepler-1914 b,30.8277926,2.76,5982.0,0.96,1.0,1.0,2021.0,Transit,1
3814.01,4.9513106,14.0040077,5914.0,1.43625,1.0,1.0,2016.0,Transit,0
TOI-3474 b,3.8795023,14.0735,6048.0,1.26,1.0,1.0,2025.0,Transit,1
1152.01,6.5011911,2.4,5485.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-381 c,13.39155154,2.4,6407.65,1.46624,1.0,3.0,2014.0,Transit,1
HD 184010 c,484.3,2.4,4971.0,4.86,1.0,3.0,2022.0,Radial Velocity,1
6170.01,2.709631,14.9972,5838.0,1.47,1.0,1.0,2016.0,Transit,0
3568.01,4.4178042,6.4020317,4864.0,0.785799,1.0,1.0,2016.0,Transit,0
7166.01,12.9228111,2.1004549,3166.0,0.223377,1.0,1.0,2016.0,Transit,0
1983.01,6.1110945,5.873208,5725.0,1.07235,1.0,1.0,2016.0,Transit,0
Kepler-1150 b,2.787868386,2.41,4827.0,1.727,2.0,1.0,2016.0,Transit,1
2858.01,2.4181961,2.4,5118.6,0.95,1.0,1.0,2016.0,Transit,0
2919.01,4.6957057,10.543,5475.0,0.89,1.0,1.0,2016.0,Transit,0
NGTS-18 b,3.05125,13.56286665,5610.0,1.392,1.0,1.0,2021.0,Transit,1
K2-45 b,1.7292591,11.0,4271.0,0.66,1.0,1.0,2016.0,Transit,1
5485.01,2.5840753,7.01829,6119.0,1.4,1.0,1.0,2016.0,Transit,0
7032.01,17.7456043,2.44767,4526.0,0.72,1.0,1.0,2016.0,Transit,0
Kepler-1595 b,4.56383697,2.4,5148.0,0.827444,1.0,1.0,2016.0,Transit,1
Kepler-787 b,0.928310498,1.47,4894.0,0.72,1.0,1.0,2016.0,Transit,1
1726.02,20.5438153,2.5734283,5694.11,0.902932,1.0,1.0,2016.0,Transit,0
2517.01,2.6788253,5.07891,6863.0,2.19,1.0,1.0,2016.0,Transit,0
6192.01,3.563037,7.13684,4490.0,0.85,1.0,1.0,2016.0,Transit,0
286.01,4.5117221,1.40246,5245.0,0.79,1.0,1.0,2016.0,Transit,0
K2-381 c,16.0343,2.05,5550.5,0.616,1.0,3.0,2022.0,Transit,1
1430.01,7.4341456,1.97737,5064.0,0.78,1.0,1.0,2016.0,Transit,0
V830 Tau b,4.927,2.4,4250.0,2.0,1.0,1.0,2016.0,Radial Velocity,1
Kepler-349 c,12.2476490256,2.4,5665.19,1.02938,1.0,2.0,2014.0,Transit,1
4176.01,3.2089372,19.3856,7423.0,2.43,1.0,1.0,2016.0,Transit,0
5829.01,1.3502386,9.28384,5015.0,2.29,1.0,1.0,2016.0,Transit,0
6971.01,4.1866989,13.6762774,6309.0,2.85361,1.0,1.0,2016.0,Transit,0
4048.01,1.972401,14.7348,6184.0,1.6,1.0,1.0,2016.0,Transit,0
3490.01,9.1317488,14.7541,5198.2,0.75,1.0,1.0,2016.0,Transit,0
2359.01,5.1858,18.5118,6130.0,2.7,1.0,1.0,2016.0,Transit,0
1380.01,1.41072,8.4993,5197.0,3.84,1.0,1.0,2016.0,Transit,0
1919.01,4.2337078,19.6222,6333.7,1.46,1.0,1.0,2016.0,Transit,0
6654.01,9.5160627,17.807,4481.6,8.18,1.0,1.0,2016.0,Transit,0
797.02,4.1400062,1.3230408,3704.0,0.473702,1.0,1.0,2016.0,Transit,0
986.01,0.5476695,9.95459,8274.5,1.65,1.0,1.0,2016.0,Transit,0
7474.01,1.257813,12.5706919,5340.0,1.02904,1.0,1.0,2016.0,Transit,0
4348.01,602.2450921,2.8742544,6128.0,1.8626699,1.0,1.0,2016.0,Transit,0
TOI-1758 b,20.705127,3.5573684,5151.0,0.8155,1.0,1.0,2024.0,Transit,1
5770.01,1.4529225,12.177,5986.6,0.88,1.0,1.0,2016.0,Transit,0
7002.01,4.9792822,12.0483,6677.0,2.07,1.0,1.0,2016.0,Transit,0
4308.01,9.1512776,2.45142,5015.0,0.79,1.0,1.0,2016.0,Transit,0
K2-353 b,15.466805,5.55,5698.0,0.99,1.0,1.0,2021.0,Transit,1
K2-253 b,4.00357732994,12.96278785,5318.0,1.08492,1.0,1.0,2018.0,Transit,1
7387.01,9.0856617,12.2780704,5999.0,1.41459,1.0,1.0,2016.0,Transit,0
1766.01,2.7033942,16.72,6518.0,1.61,1.0,1.0,2016.0,Transit,0
484.01,4.728681,8.96336,4425.0,0.9,1.0,1.0,2016.0,Transit,0
1092.01,1.1923,30.666,6534.0,2.04,1.0,1.0,2016.0,Transit,0
HR 8799 c,69000.0,13.0,5550.5,0.95,1.0,4.0,2008.0,Imaging,1
XO-7 b,2.86413545,2.4,5550.5,0.95,1.0,1.0,2019.0,Transit,1
7096.01,3.3505745,11.4859,6940.0,2.21,1.0,1.0,2016.0,Transit,0
Kepler-1048 b,6.92101452,1.48,4461.0,0.585,1.0,1.0,2016.0,Transit,1
6216.01,29.5406035,10.9471,6315.0,0.94,1.0,1.0,2016.0,Transit,0
4970.01,4.8338813,16.2870392,6859.0,1.2713701,1.0,1.0,2016.0,Transit,0
7075.01,2.8120379,9.95975,6004.1,0.91,1.0,1.0,2016.0,Transit,0
WASP-136 b,5.21536178778,17.75197015,6067.2,2.39014,1.0,1.0,2016.0,Transit,1
GJ 536 c,32.761,2.4,3641.0,0.529,1.0,2.0,2025.0,Radial Velocity,1
KIC 7917485 b,840.0,2.4,7067.0,0.95,1.0,1.0,2016.0,Pulsation Timing Variations,1
TOI-1444 b,0.4702718938,1.43440265,5466.0,0.92499,1.0,1.0,2021.0,Transit,1
Kepler-933 b,14.20443009,2.46,5346.0,0.84,1.0,1.0,2016.0,Transit,1
3258.01,1.227961,2.4,4508.0,0.95,1.0,1.0,2016.0,Transit,0
K2-75 b,7.81751,3.08,5550.5,1.492,1.0,2.0,2016.0,Transit,1
6903.01,4.9676784,3.8407588,6971.2,1.57506,1.0,1.0,2016.0,Transit,0
7460.01,46.1578388,11.8806083,5801.93,2.2625599,1.0,1.0,2016.0,Transit,0
2553.01,8.3848067,11.5945537,5757.5,1.02264,1.0,1.0,2016.0,Transit,0
Kepler-763 d,6.50327035,2.4,5080.0,0.878976,1.0,3.0,2023.0,Transit,1
1459.01,9.155934,2.4949092,5219.0,0.82204,1.0,1.0,2016.0,Transit,0
5904.01,5.6567374,13.5941,5975.7,1.57,1.0,1.0,2016.0,Transit,0
GJ 1148 c,532.58,2.4,3287.0,0.358519,1.0,2.0,2017.0,Radial Velocity,1
HD 104067 b,55.806,2.4,4937.0,0.74,1.0,2.0,2009.0,Radial Velocity,1
4239.01,2.8123314,16.8822046,6614.0,1.84646,1.0,1.0,2016.0,Transit,0
1972.01,4.7631,4.06445,6105.1,1.48,1.0,1.0,2016.0,Transit,0
1210.01,79.3739596,2.17454,5168.33,0.77,1.0,1.0,2016.0,Transit,0
4754.01,3.6307276,14.0586,6350.0,1.25,1.0,1.0,2016.0,Transit,0
4080.01,3.7519831,12.9516,5389.0,0.97,1.0,1.0,2016.0,Transit,0
Kepler-450 b,28.45492088,5.93,6215.0,1.57,1.0,3.0,2015.0,Transit,1
K2-377 b,12.83306,1.82,5550.5,0.649,1.0,1.0,2022.0,Transit,1
1104.01,341.2811281,4.7531892,6058.6,1.39203,1.0,1.0,2016.0,Transit,0
3170.01,1.8923031,2.4,6898.3,0.95,1.0,1.0,2016.0,Transit,0
HD 104067 c,13.8992,2.4,4952.0,0.78,1.0,2.0,2024.0,Radial Velocity,1
1455.01,3.6231364,18.4921,6458.8,1.35,1.0,1.0,2016.0,Transit,0
HD 216536 b,148.60001,2.4,4639.0,9.83,1.0,1.0,2015.0,Radial Velocity,1
Kepler-1357 b,3.0091070934,2.4,5608.0,0.895907,1.0,1.0,2016.0,Transit,1
Kepler-1766 b,105.0141157,1.89,5855.0,1.069,1.0,1.0,2021.0,Transit,1
3846.01,1.540776,13.3674,4234.0,0.77,1.0,1.0,2016.0,Transit,0
TOI-1224 c,17.94536449202,3.38391242,3442.0,0.404403,1.0,2.0,2024.0,Transit,1
Kepler-1120 b,2.949038155,2.4,4971.16,0.684974,1.0,1.0,2016.0,Transit,1
HIP 111909 c,893.63,2.4,4891.0,4.53,1.0,2.0,2025.0,Radial Velocity,1
6844.01,3.8068712,8.6543461,3913.0,0.647921,1.0,1.0,2016.0,Transit,0
Kepler-867 b,150.2413,3.97,5573.0,0.81,1.0,1.0,2016.0,Transit,1
TOI-712 b,9.531361,2.049,4622.0,0.674,1.0,3.0,2022.0,Transit,1
K2-187 d,7.149336,3.4,5550.5,0.96,1.0,4.0,2018.0,Transit,1
BD+63 1405 b,1230.0,2.4,5000.0,0.95,1.0,1.0,2021.0,Radial Velocity,1
TOI-5688 A b,2.94815527,10.3,3713.0,0.57,2.0,1.0,2024.0,Transit,1
5446.01,4.4977307,13.0442723,6544.0,1.5335,1.0,1.0,2016.0,Transit,0
Kepler-273 c,8.014957,1.63,5682.0,0.9,1.0,2.0,2014.0,Transit,1
4641.01,22.0933922,9.7603293,6798.4,1.75449,1.0,1.0,2016.0,Transit,0
Kepler-138 b,10.312,0.71,5550.5,0.553,1.0,4.0,2014.0,Transit,1
4779.01,10.7490194,11.4707,5424.0,1.14,1.0,1.0,2016.0,Transit,0
6965.01,5.9693397,1.3473608,6007.0,1.12993,1.0,1.0,2016.0,Transit,0
HD 25171 b,1802.29,2.4,6125.0,1.23,2.0,1.0,2010.0,Radial Velocity,1
Kepler-555 b,16.21775407,2.22,5834.0,0.797,1.0,1.0,2016.0,Transit,1
HIP 35965 b,26125.56497,2.4,5550.5,0.95,1.0,1.0,2022.0,Radial Velocity,1
Kepler-1519 b,240.797788376,2.4,5631.0,1.52956,1.0,1.0,2016.0,Transit,1
HD 147873 c,491.54,2.4,5972.0,2.29,2.0,2.0,2016.0,Radial Velocity,1
1723.01,13.7270395,2.95921,5777.0,1.09,1.0,1.0,2016.0,Transit,0
HD 111232 c,32100.0,2.4,5494.0,0.95,1.0,2.0,2022.0,Radial Velocity,1
2308.01,3.86866,13.9784675,6373.5,1.3337801,1.0,1.0,2016.0,Transit,0
1806.03,0.5019031,1.8451862,3272.0,0.401575,1.0,1.0,2016.0,Transit,0
GJ 357 b,3.9306,1.2,3505.0,0.337,1.0,3.0,2019.0,Transit,1
1006.01,2.5047918,8.6950898,6616.0,1.53429,1.0,1.0,2016.0,Transit,0
Kepler-1802 b,7.72513619,1.71,4245.0,0.637,1.0,2.0,2021.0,Transit,1
1107.01,4.0782392,13.898174,6501.0,1.74836,1.0,1.0,2016.0,Transit,0
K2-408 b,20.978959,1.677,5335.0,0.784,1.0,1.0,2022.0,Transit,1
Kepler-771 b,8.73485836,1.82,5906.0,1.05,1.0,1.0,2016.0,Transit,1
Kepler-1873 b,0.558841307,1.39,5154.0,0.798,1.0,1.0,2021.0,Transit,1
KELT-6 b,7.8457,13.372,6102.0,1.58,1.0,2.0,2014.0,Transit,1
313.01,3.2615,5.07097,5963.0,1.13,1.0,1.0,2016.0,Transit,0
916.01,29.17362,15.4676,5493.2,1.89,1.0,1.0,2016.0,Transit,0
345.01,11.2237372,9.5654941,5136.0,0.903365,1.0,1.0,2016.0,Transit,0
Kepler-119 c,4.12512093,0.9,5588.0,0.832,1.0,2.0,2014.0,Transit,1
HD 220842 b,218.47,2.4,5960.0,0.95,2.0,1.0,2016.0,Radial Velocity,1
TOI-5238 b,4.8721904,4.89644,5430.5,1.02,1.0,1.0,2022.0,Transit,1
Kepler-1640 b,7.5844241,5.83,6264.0,1.651,1.0,1.0,2016.0,Transit,1
Kepler-256 c,3.388011854,2.1,5607.0,1.14,1.0,4.0,2014.0,Transit,1
Kepler-1943 b,4.85018974,1.1,6032.0,0.973,1.0,1.0,2021.0,Transit,1
330.01,4.2794669,9.0099926,4314.0,0.703041,1.0,1.0,2016.0,Transit,0
GJ 3222 b,10.66669,2.4,5550.5,0.95,2.0,1.0,2022.0,Radial Velocity,1
HD 235088 b,7.434151,2.07506422,5087.0,0.7984,1.0,1.0,2023.0,Transit,1
6965.02,28.0693949,1.6221344,6007.0,1.12993,1.0,1.0,2016.0,Transit,0
TOI-2076 e,3.0223445,1.355,5192.0,0.796,1.0,4.0,2025.0,Transit,1
HD 77338 b,5.7361,2.4,5341.0,0.97,1.0,1.0,2012.0,Radial Velocity,1
4104.01,2.3757662,19.1019,6676.0,2.2,1.0,1.0,2016.0,Transit,0
3902.01,2.9406027,10.835,5464.2,0.97,1.0,1.0,2016.0,Transit,0
LTT 3780 c,12.252196,2.33,3360.0,0.382,2.0,2.0,2020.0,Transit,1
4093.01,10.4722034,3.13882,5388.0,0.79,1.0,1.0,2016.0,Transit,0
248.01,5.9910569,2.3197704,5711.7,1.12148,1.0,1.0,2016.0,Transit,0
Kepler-1344 b,4.7683049,1.79,6237.0,1.116,1.0,1.0,2016.0,Transit,1
TOI-4582 b,31.034,10.53644186,5190.0,2.5,1.0,1.0,2023.0,Transit,1
WASP-148 c,34.527,2.4,5437.0,0.905,1.0,2.0,2020.0,Radial Velocity,1
6614.01,25.0709977,11.9941,5624.0,0.94,1.0,1.0,2016.0,Transit,0
2800.01,7.7538288,9.7807,5504.0,1.17,1.0,1.0,2016.0,Transit,0
HIP 41378 g,62.06,2.4,6320.0,1.273,1.0,6.0,2025.0,Radial Velocity,1
4558.01,6.5812768,1.6765354,5217.0,2.2631199,1.0,1.0,2016.0,Transit,0
Kepler-1296 b,8.38395796,2.4,5338.3,2.04609,1.0,1.0,2016.0,Transit,1
HD 192699 b,340.94,2.4,5041.0,4.41,1.0,1.0,2007.0,Radial Velocity,1
Kepler-549 d,24.61482073,3.65,5467.0,0.856,1.0,3.0,2023.0,Transit,1
HD 181433 d,2468.46,2.4,4929.63,0.810841,1.0,3.0,2008.0,Radial Velocity,1
HD 216520 b,35.466,2.4,5160.01,0.782767,1.0,2.0,2020.0,Radial Velocity,1
3364.01,5.8769438,12.3925008,5805.0,1.4484,1.0,1.0,2016.0,Transit,0
WASP-84 b,8.52349648,10.72,5550.5,0.768,1.0,2.0,2014.0,Transit,1
Kepler-1379 b,0.881841146,1.3,5188.0,0.79,1.0,1.0,2016.0,Transit,1
TOI-6651 b,5.0569708,5.09264,5818.9,1.8,1.0,1.0,2024.0,Transit,1
HD 98219 b,436.89999,2.4,4946.0,3.85,1.0,1.0,2011.0,Radial Velocity,1
6407.01,8.9913818,10.912,5863.0,1.88,1.0,1.0,2016.0,Transit,0
7423.01,2.889977,2.56976,5949.0,1.26,1.0,1.0,2016.0,Transit,0
Kepler-1023 b,62.1387714,2.78,5576.0,0.929,1.0,1.0,2016.0,Transit,1
K2-336 b,21.1976,1.33,5550.5,0.7747,1.0,1.0,2021.0,Transit,1
G 268-110 b,1.43263,2.4,5550.5,0.95,1.0,1.0,2025.0,Radial Velocity,1
HATS-7 b,3.185315,6.310667,4985.0,0.815,1.0,1.0,2015.0,Transit,1
HIP 35173 b,41.516,2.4,4881.0,0.95,1.0,1.0,2019.0,Radial Velocity,1
1994.01,4.0337201,11.5159,7369.0,2.22,1.0,1.0,2016.0,Transit,0
5061.01,3.3645349,11.8831,6443.0,1.34,1.0,1.0,2016.0,Transit,0
TOI-2421 b,4.3474032,10.36830715,5607.0,1.75,1.0,1.0,2022.0,Transit,1
4974.01,10.6006859,2.4,6303.2,0.95,1.0,1.0,2016.0,Transit,0
375.01,9.4546478,12.7656513,5001.6,3.2739301,1.0,1.0,2016.0,Transit,0
Kepler-316 c,6.8277839,1.32,4132.0,0.554,1.0,2.0,2014.0,Transit,1
1373.01,3.8529998,15.4014,6893.4,1.57,1.0,1.0,2016.0,Transit,0
288.01,711.7473963,9.065007,6530.0,2.02087,1.0,1.0,2016.0,Transit,0
4114.01,4.8038539,4.0981388,4080.0,0.692076,1.0,1.0,2016.0,Transit,0
713.01,35.9993588,2.2253394,4316.7,0.651075,1.0,1.0,2016.0,Transit,0
Kepler-207 b,1.6118839738,2.4,5966.0,1.73156,1.0,3.0,2014.0,Transit,1
KOI-984 c,21.512,2.4,5295.0,0.818,1.0,2.0,2022.0,Transit Timing Variations,1
4912.01,7.4105517,18.0468,5546.0,0.89,1.0,1.0,2016.0,Transit,0
5416.01,13.0086903,10.9890553,3799.0,0.520262,1.0,1.0,2016.0,Transit,0
WASP-78 b,2.17518,21.63337,6100.0,2.46,1.0,1.0,2012.0,Transit,1
1371.01,5.0095595,36.2553,6527.0,1.75,1.0,1.0,2016.0,Transit,0
Kepler-1139 b,0.813166719,1.03,5285.0,0.78,1.0,1.0,2016.0,Transit,1
K2-376 b,5.776475,1.736,5937.0,1.149,1.0,1.0,2022.0,Transit,1
3919.01,7.4332642,10.213,6227.0,1.32,1.0,1.0,2016.0,Transit,0
6952.01,5.1391542,10.2495,5974.6,1.0,1.0,1.0,2016.0,Transit,0
HD 156098 c,7841.5839,2.4,5550.5,0.95,1.0,2.0,2022.0,Radial Velocity,1
WASP-62 b,4.411953,15.58051,6230.0,1.28,1.0,1.0,2012.0,Transit,1
4070.01,3.1504798,10.0008,5229.0,0.89,1.0,1.0,2016.0,Transit,0
Kepler-564 b,3.750832285,4.74,5776.0,0.95,1.0,1.0,2016.0,Transit,1
TOI-4794 b,3.5658043,13.7385,6214.0,1.4,1.0,1.0,2025.0,Transit,1
Kepler-374 c,3.282784,1.19,6022.0,0.97,1.0,3.0,2014.0,Transit,1
6014.01,2.5199146,17.7001932,6116.0,1.56419,1.0,1.0,2016.0,Transit,0
162.01,7.764691,15.6068,5404.7,0.99,1.0,1.0,2016.0,Transit,0
4807.01,17.6868627,8.80381,4496.0,0.77,1.0,1.0,2016.0,Transit,0
TOI-2134 b,9.2292005,2.69,4580.0,0.709,1.0,2.0,2023.0,Transit,1
5677.01,3.8480185,9.202299,6153.0,1.12835,1.0,1.0,2016.0,Transit,0
HD 1666 b,270.0,2.4,6317.0,1.93,1.0,1.0,2015.0,Radial Velocity,1
4345.01,12.8910022,2.3547529,31000.0,0.18,1.0,1.0,2016.0,Transit,0
2709.01,2.3540163,15.1575,6124.0,1.48,1.0,1.0,2016.0,Transit,0
3442.01,3.4569274,2.4,4973.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-60 c,8.91902447,2.089,5834.0,1.433,1.0,3.0,2012.0,Transit,1
WASP-158 b,3.656333,11.99363,6350.0,1.39,1.0,1.0,2018.0,Transit,1
5465.01,4.3983492,18.5093039,5717.9,1.22096,1.0,1.0,2016.0,Transit,0
2288.01,8.9172211,2.7931797,4066.0,0.605243,1.0,1.0,2016.0,Transit,0
2177.01,3.5224751,15.9014832,6179.0,1.5817,1.0,1.0,2016.0,Transit,0
Kepler-662 b,21.67697486,1.54,4722.0,0.527,1.0,1.0,2016.0,Transit,1
Kepler-47 c,303.227,4.65,5550.5,0.936,2.0,3.0,2012.0,Transit,1
4764.01,1.6025971,10.4975,5164.0,0.95,1.0,1.0,2016.0,Transit,0
1686.01,6.7053949,3.7076274,6141.0,1.45858,1.0,1.0,2016.0,Transit,0
GJ 682 b,17.478,2.4,3028.0,0.95,1.0,2.0,2014.0,Radial Velocity,1
Kepler-1660 AB b,237.68977,2.4,5550.5,0.95,2.0,1.0,2023.0,Eclipse Timing Variations,1
Kepler-1042 b,10.13206084,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,1
4775.01,2.4732088,15.4982,6643.0,1.87,1.0,1.0,2016.0,Transit,0
5799.01,4.1645448,1.9881393,3521.0,0.343358,1.0,1.0,2016.0,Transit,0
3021.01,11.2645152,2.4,5869.8,0.95,1.0,1.0,2016.0,Transit,0
5386.01,3.6215615,15.1893,5920.2,1.43,1.0,1.0,2016.0,Transit,0
6728.01,24.9636551,4.53167,6388.0,2.61,1.0,1.0,2016.0,Transit,0
EPIC 246851721 b,6.18026138745,13.70374653,6513.0,1.73931,2.0,1.0,2018.0,Transit,1
TOI-4479 b,1.15890129424,2.68297219,3449.0,0.427389,1.0,1.0,2022.0,Transit,1
3023.01,3.9014904,16.2567,5512.0,1.69,1.0,1.0,2016.0,Transit,0
1294.01,3.9152737,9.43435,5714.0,1.58,1.0,1.0,2016.0,Transit,0
3153.01,1.1216021,2.4,3294.0,0.95,1.0,1.0,2016.0,Transit,0
6838.01,1.5109447,1.2038917,5780.0,0.114827,1.0,1.0,2016.0,Transit,0
Kepler-1700 b,234.244257,3.14,6299.0,1.167,1.0,1.0,2020.0,Transit,1
KOI-217 b,3.90508194,2.4,5381.0,0.947475,1.0,1.0,2010.0,Transit,1
TOI-4504 d,40.5634,2.4,5315.0,0.92,1.0,3.0,2024.0,Transit Timing Variations,1
5880.01,3.1162505,15.0692,6244.0,1.42,1.0,1.0,2016.0,Transit,0
767.01,3.764873,13.95182,5703.0,0.92,1.0,1.0,2016.0,Transit,0
496.01,2.767691,28.980984,6717.03,1.54739,1.0,1.0,2016.0,Transit,0
Kepler-1514 b,217.8317626,22.02,6382.0,2.274,1.0,2.0,2016.0,Transit,1
K2-347 b,7.187,2.4,4391.0,0.617099,1.0,1.0,2021.0,Transit,1
4916.01,4.1197036,9.06392,5848.8,1.79,1.0,1.0,2016.0,Transit,0
K2-368 c,9.65869,1.38,5550.5,0.577,1.0,3.0,2022.0,Transit,1
HD 96700 c,19.88,2.4,5845.0,0.95,1.0,3.0,2021.0,Radial Velocity,1
Kepler-1528 b,1.7911159455,2.4,5765.0,0.930909,1.0,1.0,2016.0,Transit,1
3578.01,1.3176767,4.16809,7176.0,1.73,1.0,1.0,2016.0,Transit,0
2921.01,3.0044799,13.4546,6302.0,1.25,1.0,1.0,2016.0,Transit,0
Kepler-20 b,3.6961049,1.773,5495.0,0.9164,2.0,6.0,2011.0,Transit,1
5547.01,19.6304978,14.0835896,5509.85,1.03786,1.0,1.0,2016.0,Transit,0
61 Vir b,4.215,2.4,5577.0,0.963,1.0,3.0,2009.0,Radial Velocity,1
HATS-55 b,4.2041844,2.4,5550.5,0.95,1.0,1.0,2019.0,Transit,1
4681.01,3.0421828,14.5498,5582.5,1.0,1.0,1.0,2016.0,Transit,0
Kepler-1687 b,5.77957133,1.5,4102.0,0.581,1.0,1.0,2020.0,Transit,1
K2-215 b,8.269648,2.12381238,5704.0,0.974398,1.0,1.0,2018.0,Transit,1
HAT-P-40 b,4.45724,17.03768,6080.0,1.94,1.0,1.0,2012.0,Transit,1
HD 126614 b,1257.25303,2.4,5550.5,0.95,3.0,1.0,2009.0,Radial Velocity,1
GJ 849 c,5750.0,2.4,3562.68,0.468458,1.0,2.0,2014.0,Radial Velocity,1
4165.01,7.1406422,11.978218,5463.0,1.00007,1.0,1.0,2016.0,Transit,0
HD 8535 b,1313.0,2.4,6136.0,1.19,2.0,1.0,2010.0,Radial Velocity,1
HD 221287 b,456.1,2.4,6304.0,0.95,1.0,1.0,2007.0,Radial Velocity,1
5592.01,2.6085851,13.9108,6331.0,1.38,1.0,1.0,2016.0,Transit,0
K2-110 b,13.864,2.4,4936.0,0.71181,1.0,1.0,2017.0,Transit,1
Kepler-102 c,7.07136076,0.554,5550.5,0.95,1.0,5.0,2014.0,Transit,1
Kepler-338 c,24.31110266,2.4,5860.88,1.90361,1.0,4.0,2014.0,Transit,1
K2-46 b,19.153765,2.65,6234.0,1.32,1.0,1.0,2016.0,Transit,1
Kepler-1925 b,46.71640015,3.00177922,5856.0,1.092,1.0,1.0,2021.0,Transit,1
WASP-41 c,421.0,2.4,5545.0,0.87,1.0,2.0,2015.0,Radial Velocity,1
712.02,51.6991421,2.45531,4504.0,0.72,1.0,1.0,2016.0,Transit,0
HD 101930 b,70.46,2.4,5079.0,0.95,2.0,1.0,2005.0,Radial Velocity,1
TOI-3884 b,4.5445569,5.76059038,3192.0,0.303138,1.0,1.0,2022.0,Transit,1
1769.01,0.6097554,3.5774,5493.0,0.89,1.0,1.0,2016.0,Transit,0
Kepler-1014 b,16.570987792,2.4,5285.0,0.809677,1.0,1.0,2016.0,Transit,1
5566.01,14.5814997,9.70874,5830.0,1.32,1.0,1.0,2016.0,Transit,0
Qatar-9 b,1.540731,11.309881,4309.0,0.696,1.0,1.0,2019.0,Transit,1
4356.01,579.6472035,4.054669,6855.0,1.5925601,1.0,1.0,2016.0,Transit,0
4301.01,6.5445251,2.62701,5686.0,0.98,1.0,1.0,2016.0,Transit,0
5569.01,5.4021326,23.2699,6312.0,1.37,1.0,1.0,2016.0,Transit,0
Kepler-363 b,3.61461353,1.74,5759.0,2.127,1.0,3.0,2014.0,Transit,1
Kepler-267 b,3.353707,2.0,4081.0,0.527,1.0,3.0,2014.0,Transit,1
5922.01,5.2079858,16.7817,5204.1,1.79,1.0,1.0,2016.0,Transit,0
Kepler-1824 b,95.6114617,2.37,6002.0,1.081,1.0,1.0,2021.0,Transit,1
2269.01,1.4206036,1.1974247,3872.0,0.548484,1.0,1.0,2016.0,Transit,0
7100.01,7.4156006,16.1132,6446.0,1.5,1.0,1.0,2016.0,Transit,0
4092.01,7.495973,12.6471,5667.0,1.41,1.0,1.0,2016.0,Transit,0
4225.01,1.1355457,21.5263238,10262.0,7.03693,1.0,1.0,2016.0,Transit,0
TOI-451 c,9.19107915063,2.72510061,5481.0,0.856226,2.0,3.0,2020.0,Transit,1
Kepler-1783 b,8.27744313,2.38,5129.0,1.781,1.0,1.0,2021.0,Transit,1
3302.01,1.5570251,10.9349,5590.0,1.5,1.0,1.0,2016.0,Transit,0
TIC 241249530 b,165.7719,13.29385111,6166.0,1.397,2.0,1.0,2024.0,Transit,1
Kepler-1368 b,0.675650404,2.4,5632.0,1.11356,1.0,1.0,2016.0,Transit,1
1078.01,0.5182425,1.3485121,3325.0,0.390989,1.0,1.0,2016.0,Transit,0
1937.01,0.9466787,14.6661,5707.0,1.07,1.0,1.0,2016.0,Transit,0
HD 240237 b,745.70001,2.4,3926.0,71.23,1.0,1.0,2011.0,Radial Velocity,1
904.01,10.8772748,2.309613,3992.0,0.532439,1.0,1.0,2016.0,Transit,0
Kepler-173 c,8.00579096,2.36,6032.0,0.935,1.0,2.0,2014.0,Transit,1
1975.01,2.8319354,4.18335,5408.7,1.48,1.0,1.0,2016.0,Transit,0
K2-414 b,4.3696,1.219,4343.0,0.732,1.0,2.0,2022.0,Transit,1
2762.01,3.9072351,13.9055,6294.0,1.13,1.0,1.0,2016.0,Transit,0
HD 38801 b,696.29999,2.4,5277.0,2.38,1.0,1.0,2009.0,Radial Velocity,1
HD 82886 b,705.0,2.4,5112.0,4.8,1.0,1.0,2011.0,Radial Velocity,1
WASP-126 c,7.63,2.4,5800.0,1.27,1.0,2.0,2019.0,Transit Timing Variations,1
HD 17092 b,359.89999,2.4,4326.0,13.58,1.0,1.0,2007.0,Radial Velocity,1
NGTS-25 b,2.823093,11.46678726,5321.0,0.86,1.0,1.0,2022.0,Transit,1
