pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
Kepler-1882 b,13.7872627,1.55,5691.0,1.458,1.0,1.0,2021,Transit,1
5432.01,2.9525486,11.4188,5612.0,1.48,1.0,1.0,2016.0,Transit,0
5710.01,28.4064643,2.5276328,5415.0,0.797844,1.0,1.0,2016.0,Transit,0
Kepler-1947 b,6.96355103,1.44,6040.0,1.686,1.0,1.0,2021,Transit,1
HD 19994 b,535.7,2.44,6217.0,0.95,3.0,1.0,2003,Radial Velocity,1
6444.01,12.2925281,14.0235,6019.0,1.49,1.0,1.0,2016.0,Transit,0
3614.01,2.9708603,2.44,5552.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-131 b,16.0919805799,2.44,5755.0,1.03161,1.0,2.0,2014,Transit,1
5623.01,3.6636707,8.91486,5286.0,1.28,1.0,1.0,2016.0,Transit,0
5989.01,6.8669657,3.5242338,6173.0,1.07955,1.0,1.0,2016.0,Transit,0
TIC 434398831 b,3.685504,3.51,5638.0,0.909,1.0,2.0,2025,Transit,1
3276.01,7.0327412,11.4154,5021.0,0.83,1.0,1.0,2016.0,Transit,0
5363.01,6.7504762,9.83914,5318.7,0.89,1.0,1.0,2016.0,Transit,0
Kepler-515 b,19.96359,1.43,5780.0,1.0,2.0,1.0,2016,Transit,1
3819.01,3.244299,12.9273057,5999.0,1.5585901,1.0,1.0,2016.0,Transit,0
HD 175607 b,29.01,2.44,5392.0,0.7,1.0,1.0,2015,Radial Velocity,1
HIP 41378 b,15.5712,2.9,6199.0,1.4,1.0,6.0,2016,Transit,1
5327.01,4.6671176,11.4089,5377.0,0.91,1.0,1.0,2016.0,Transit,0
995.01,3.4438,2.44,4805.2,0.95,1.0,1.0,2016.0,Transit,0
1366.01,14.8626982,26.5090911,5705.0,1.73364,1.0,1.0,2016.0,Transit,0
4922.01,7.5492321,2.44,5295.2,0.95,1.0,1.0,2016.0,Transit,0
Kepler-250 b,4.148141,1.13,5160.0,0.805,1.0,3.0,2014,Transit,1
908.01,3.1837789,3.1080163,5500.0,1.0523601,1.0,1.0,2016.0,Transit,0
Kepler-187 b,4.93886507,1.45,6114.0,1.2,1.0,2.0,2014,Transit,1
1463.01,2.8791023,12.0920506,5583.0,1.1145999,1.0,1.0,2016.0,Transit,0
TOI-1260 d,16.608164,3.12,4227.0,0.672,1.0,3.0,2022,Transit,1
TOI-172 b,9.47686,9.80856,5801.8,1.79,1.0,1.0,2019,Transit,1
TOI-2236 b,3.5315902,14.36991326,6248.0,1.573,1.0,1.0,2022,Transit,1
7081.01,12.7617794,16.8306,6305.0,1.06,1.0,1.0,2016.0,Transit,0
K2-15 b,11.8097,2.84,5314.0,0.78,1.0,1.0,2015,Transit,1
4653.01,16.3764188,4.23355,6397.0,1.24,1.0,1.0,2016.0,Transit,0
HD 96700 d,103.5,2.44,5845.0,0.95,1.0,3.0,2021,Radial Velocity,1
3369.01,3.5463582,2.44,5453.0,0.95,1.0,1.0,2016.0,Transit,0
2551.01,5.436841,7.79881,7980.0,1.49,1.0,1.0,2016.0,Transit,0
6570.01,10.9799801,8.3173,5754.2,1.34,1.0,1.0,2016.0,Transit,0
4553.01,20.3129649,10.8026737,6490.0,1.4658999,1.0,1.0,2016.0,Transit,0
479.01,2.7817379,12.6841023,5600.0,1.02095,1.0,1.0,2016.0,Transit,0
3277.01,1.5265889,12.3611,4887.0,0.77,1.0,1.0,2016.0,Transit,0
Kepler-269 c,8.1281,1.7,5602.0,0.89,1.0,2.0,2014,Transit,1
2548.02,1.4468993,4.98711,5238.0,0.84,1.0,1.0,2016.0,Transit,0
HD 111232 c,26472.44623,2.44,5552.0,0.95,1.0,2.0,2022,Radial Velocity,1
2132.01,3.2440454,21.0498466,5703.0,1.38951,1.0,1.0,2016.0,Transit,0
Proxima Cen b,11.1868,2.44,2900.0,0.141,3.0,2.0,2016,Radial Velocity,1
6350.01,2.4766677,11.4749,6197.6,1.14,1.0,1.0,2016.0,Transit,0
322.01,3.990533,16.0765989,5868.2,2.76442,1.0,1.0,2016.0,Transit,0
6324.01,0.2792211,1.05678,3358.0,0.3,1.0,1.0,2016.0,Transit,0
TOI-4914 b,10.60057,12.87,5805.0,1.0,1.0,1.0,2024,Transit,1
3123.01,1.8703411,18.6634,6368.0,1.7,1.0,1.0,2016.0,Transit,0
Kepler-889 b,3.74443645,2.44,5963.0,1.45695,1.0,1.0,2016,Transit,1
Kepler-585 b,2.752359753,2.766,5542.0,0.889,1.0,1.0,2016,Transit,1
HD 39194 c,14.03,2.44,5205.0,0.95,1.0,3.0,2021,Radial Velocity,1
HIP 111909 b,487.08,2.44,4891.0,4.53,1.0,2.0,2025,Radial Velocity,1
2063.01,21.07626,11.6504,7577.0,2.46,1.0,1.0,2016.0,Transit,0
2400.01,1.0339,5.37338,6444.0,2.28,1.0,1.0,2016.0,Transit,0
Kepler-325 d,38.7149617,2.62,5445.0,0.937,1.0,3.0,2014,Transit,1
Kepler-1034 b,12.1240028335,2.44,5099.0,0.773178,1.0,1.0,2016,Transit,1
3955.01,3.1274951,17.6985303,6457.0,1.41321,1.0,1.0,2016.0,Transit,0
2175.01,4.4379727,20.3565337,5967.0,1.5696599,1.0,1.0,2016.0,Transit,0
696.01,0.8602406,0.9718795,3450.0,0.33819,1.0,1.0,2016.0,Transit,0
7371.01,18.9104241,7.90384,4801.0,0.8,1.0,1.0,2016.0,Transit,0
Kepler-192 b,9.9267225625,2.44,5500.71,0.987806,1.0,3.0,2014,Transit,1
2094.01,18.7931749,1.7151271,3457.0,0.376775,1.0,1.0,2016.0,Transit,0
HD 103720 b,4.5557,2.44,5017.0,0.73,1.0,1.0,2014,Radial Velocity,1
Kepler-1730 b,13.80994,4.6,5908.0,1.11,1.0,1.0,2021,Transit,1
K2-352 b,3.665912,1.37,5791.0,0.95,1.0,3.0,2021,Transit,1
K2-371 b,3.1149085,12.03,5552.0,0.718,1.0,1.0,2022,Transit,1
HD 134060 b,3.2696,2.44,5966.0,0.95,1.0,2.0,2019,Radial Velocity,1
HD 16141 b,75.523,2.44,5757.0,1.48,2.0,1.0,2000,Radial Velocity,1
2084.01,6.0784031,2.07448,3630.0,0.47,1.0,1.0,2016.0,Transit,0
2348.01,1.2043785,4.985,6595.0,1.38,1.0,1.0,2016.0,Transit,0
HD 28109 d,84.25999,3.25,6120.0,1.446,1.0,3.0,2022,Transit,1
NGTS-33 b,2.8279716,18.5153,6707.0,1.48,1.0,1.0,2024,Transit,1
531.01,0.567995,2.671369,3462.0,0.368,1.0,1.0,2016.0,Transit,0
TOI-1346 c,5.50255772451,2.70497972,4965.0,0.784109,1.0,2.0,2025,Transit,1
3743.01,2.1186344,2.44,3898.0,0.95,1.0,1.0,2016.0,Transit,0
6522.01,4.7383479,4.7507,5109.0,0.89,1.0,1.0,2016.0,Transit,0
7114.01,3.0436916,2.44,5552.0,0.95,1.0,1.0,2016.0,Transit,0
HD 65216 c,152.6,2.44,5623.44,0.886644,3.0,2.0,2013,Radial Velocity,1
5410.01,4.1059353,13.555,6140.3,1.25,1.0,1.0,2016.0,Transit,0
Kepler-363 d,11.9320869,2.98,5759.0,2.127,1.0,3.0,2014,Transit,1
1309.01,1.49861,2.44,8590.0,0.95,1.0,1.0,2016.0,Transit,0
Kepler-228 d,11.09433661,2.44,5675.0,1.1757,1.0,3.0,2014,Transit,1
4042.01,2.3238426,13.8867,5983.9,1.38,1.0,1.0,2016.0,Transit,0
HAT-P-67 b,4.8101042,2.44,6406.0,2.546,2.0,1.0,2017,Transit,1
2773.01,0.5993364,14.3367,6232.0,2.81,1.0,1.0,2016.0,Transit,0
6125.01,2.3107907,12.0547,4767.0,0.86,1.0,1.0,2016.0,Transit,0
HD 5319 b,641.0,2.44,4900.0,4.19,1.0,2.0,2007,Radial Velocity,1
117.01,3.5862962,16.4747611,5704.8,2.00441,1.0,1.0,2016.0,Transit,0
Kepler-220 c,9.034190783,2.44,4457.96,0.769859,1.0,4.0,2014,Transit,1
Kepler-145 b,22.95036,2.65,6022.0,1.98,1.0,2.0,2013,Transit,1
7573.01,0.7014613,8.4137621,6022.0,1.1187,1.0,1.0,2016.0,Transit,0
3695.01,0.6041576,28.9099,6231.0,1.97,1.0,1.0,2016.0,Transit,0
K2-83 b,2.747128,1.36,5552.0,0.424,1.0,2.0,2016,Transit,1
4353.01,718.1809317,1.3653089,3614.0,0.425623,1.0,1.0,2016.0,Transit,0
2613.01,15.2010859,21.1122163,6042.0,1.0687701,1.0,1.0,2016.0,Transit,0
5995.01,6.2468813,15.6817806,4643.39,6.3787198,1.0,1.0,2016.0,Transit,0
Kepler-649 b,29.90722674,2.46,5741.0,1.008,1.0,1.0,2016,Transit,1
Kepler-1185 b,104.350819531,2.44,5867.0,1.33892,1.0,1.0,2016,Transit,1
6256.01,7.9945503,3.4801634,6088.0,1.30233,1.0,1.0,2016.0,Transit,0
3177.01,2.114655,14.2745,5254.0,0.89,1.0,1.0,2016.0,Transit,0
6838.01,1.5109447,1.2038917,5780.0,0.114827,1.0,1.0,2016.0,Transit,0
Kepler-251 b,4.790936,1.33,5526.0,0.89,1.0,4.0,2014,Transit,1
Kepler-392 b,5.341788,1.2,6482.0,1.46,1.0,2.0,2014,Transit,1
Kepler-115 b,2.403643296,0.99,5977.0,1.075,1.0,2.0,2014,Transit,1
Kepler-900 b,6.99128645,2.44,4660.0,0.76152,1.0,1.0,2016,Transit,1
K2-360 c,9.79692,2.44,5679.0,0.98,1.0,2.0,2024,Radial Velocity,1
HAT-P-38 b,4.6403276,2.44,5552.0,0.95,1.0,1.0,2012,Transit,1
Kepler-1133 b,11.5555991814,2.44,5368.26,0.908082,1.0,1.0,2016,Transit,1
K2-210 b,0.57023,0.86,5500.0,0.89,1.0,1.0,2018,Transit,1
744.01,4.3176859,13.3926,5700.0,1.11,1.0,1.0,2016.0,Transit,0
Kepler-630 b,161.4743937,4.79,6036.0,1.569,1.0,1.0,2016,Transit,1
Kepler-444 b,3.60011712,0.5,5051.0,0.721,3.0,5.0,2015,Transit,1
TOI-2449 b,106.14468,11.24,6021.0,1.065,1.0,1.0,2025,Transit,1
WASP-132 d,1816.6,2.44,4686.0,0.758,1.0,3.0,2024,Radial Velocity,1
K2-414 b,4.3696,1.219,4343.0,0.732,1.0,2.0,2022,Transit,1
HIP 54373 c,15.144,2.44,4021.0,0.95,1.0,2.0,2019,Radial Velocity,1
5947.01,6.9341584,2.15853,5451.0,0.87,1.0,1.0,2016.0,Transit,0
Kepler-30 c,60.323105,12.3,5498.0,0.95,1.0,3.0,2012,Transit,1
Kepler-1895 b,6.070290089,2.11934728,5076.0,0.763,1.0,1.0,2021,Transit,1
Kepler-1897 b,24.22047026,2.44,4962.0,0.863787,1.0,1.0,2021,Transit,1
3592.01,5.5280331,9.24388,5552.0,2.11,1.0,1.0,2016.0,Transit,0
HIP 8541 b,1560.2,2.44,4670.0,7.83,2.0,2.0,2016,Radial Velocity,1
HD 192310 b,74.062,2.44,5181.11,0.857922,1.0,2.0,2011,Radial Velocity,1
55 Cnc B c,33.747,2.44,3286.0,0.274,2.0,7.0,2025,Radial Velocity,1
2625.01,2.1481182,2.44,5876.0,0.95,1.0,1.0,2016.0,Transit,0
ups And b,4.61708,2.44,5552.0,0.95,2.0,3.0,1996,Radial Velocity,1
1530.01,0.50261,6.28067,6941.0,1.67,1.0,1.0,2016.0,Transit,0
7204.01,3.8080897,11.3715,6343.0,1.38,1.0,1.0,2016.0,Transit,0
TOI-1224 b,4.1782745,2.104,3326.0,0.404,1.0,2.0,2024,Transit,1
3384.01,1.8592079,16.4056,7257.0,2.82,1.0,1.0,2016.0,Transit,0
420.01,2.300698,4.87824,5747.3,0.85,1.0,1.0,2016.0,Transit,0
1859.01,63.4839358,11.1495,6415.0,1.4,1.0,1.0,2016.0,Transit,0
HD 62549 b,14306.88519,2.44,5552.0,0.95,1.0,1.0,2022,Radial Velocity,1
TOI-5704 b,3.771116,3.2274,4590.0,0.7575,1.0,1.0,2023,Transit,1
6445.01,26.3926606,8.33825,5543.0,0.99,1.0,1.0,2016.0,Transit,0
5578.01,13.4659853,3.3076,4340.0,0.69,1.0,1.0,2016.0,Transit,0
Kepler-398 b,4.0814261139,2.44,4577.0,0.625149,1.0,3.0,2014,Transit,1
1659.01,5.8775548,2.1822904,5977.0,1.00568,1.0,1.0,2016.0,Transit,0
IC 4651 9122 b,734.0,2.44,5552.0,0.95,1.0,1.0,2018,Radial Velocity,1
1416.01,1.0697621,1.60037,4946.0,0.8,1.0,1.0,2016.0,Transit,0
51 Peg b,4.2307969,2.44,5760.76,1.186744,1.0,1.0,1995,Radial Velocity,1
HD 108147 b,10.901,2.44,6265.0,0.95,1.0,1.0,2002,Radial Velocity,1
Kepler-1243 b,16.83192664,2.44,5492.85,0.834193,1.0,1.0,2016,Transit,1
Kepler-191 c,17.73852054,2.11,5275.0,0.787,1.0,3.0,2014,Transit,1
Kepler-279 e,98.3531,2.44,5552.0,1.43,1.0,4.0,2025,Transit,1
386.01,5.1119781,10.6694,8562.0,2.67,1.0,1.0,2016.0,Transit,0
4409.01,92.4918048,7.7703331,4930.5,0.732008,1.0,1.0,2016.0,Transit,0
HD 24064 b,535.6,2.44,4052.5,38.0,1.0,1.0,2015,Radial Velocity,1
7564.01,3.3799879,12.1492899,5406.3,1.09764,1.0,1.0,2016.0,Transit,0
Kepler-1543 b,6.96710269,2.22,6602.0,1.397,1.0,1.0,2016,Transit,1
K2-140 b,6.5692045,2.44,5654.0,0.987,1.0,1.0,2017,Transit,1
TOI-1174 b,8.9534775,2.35888,5029.5,0.76,1.0,1.0,2024,Transit,1
HATS-29 b,4.6058749,14.022459,5670.0,1.073,1.0,1.0,2016,Transit,1
Kepler-1337 b,24.4002549,2.42,4583.0,0.674,1.0,1.0,2016,Transit,1
HD 9446 c,192.9,2.44,5793.0,1.0,1.0,2.0,2009,Radial Velocity,1
6611.01,6.5568726,12.6672,6139.0,1.36,1.0,1.0,2016.0,Transit,0
Kepler-1993 b,26.6565574,4.05,5159.0,3.062,1.0,1.0,2023,Transit,1
HD 190007 b,11.72,2.44,4610.0,0.79,1.0,1.0,2020,Radial Velocity,1
1782.01,4.9877056,2.4703077,4336.0,0.668693,1.0,1.0,2016.0,Transit,0
5671.01,3.3079817,11.9758,3380.0,0.41,1.0,1.0,2016.0,Transit,0
5283.01,6.949428,9.02158,6817.0,1.61,1.0,1.0,2016.0,Transit,0
KOI-351 h,331.601,11.32109,6080.0,1.2,1.0,8.0,2013,Transit,1
HD 95872 b,4375.0,2.44,5312.0,0.84,1.0,1.0,2015,Radial Velocity,1
5576.01,1.2833113,9.39506,8055.0,1.32,1.0,1.0,2016.0,Transit,0
K2-157 b,0.365257,1.05548088,5456.0,0.875749,1.0,3.0,2018,Transit,1
7174.01,4.2422767,14.4051573,6223.0,1.92379,1.0,1.0,2016.0,Transit,0
Kepler-1491 b,16.5861762,1.39,5880.0,0.917,1.0,2.0,2016,Transit,1
K2-138 c,3.55987,2.52,5378.0,0.86,1.0,6.0,2017,Transit,1
3460.01,4.6288384,17.2704,5978.9,2.22,1.0,1.0,2016.0,Transit,0
TOI-2421 b,4.3474032,10.36830715,5607.0,1.75,1.0,1.0,2022,Transit,1
Kepler-399 d,58.0341086,1.96,5500.0,0.682,1.0,3.0,2014,Transit,1
HD 4203 c,7400.0,2.44,5625.06,1.497489,1.0,2.0,2014,Radial Velocity,1
Kepler-657 b,24.54350418,3.17,5955.0,0.91,1.0,1.0,2016,Transit,1
439.01,3.85589,14.5222913,6244.5,1.43256,1.0,1.0,2016.0,Transit,0
2846.01,2.6792695,13.9979,6718.0,1.34,1.0,1.0,2016.0,Transit,0
Kepler-1775 b,85.6542476,3.56,5818.0,1.647,1.0,1.0,2021,Transit,1
TOI-5126 c,17.9051919,3.00633,6223.0,1.24,1.0,2.0,2023,Transit,1
K2-350 b,4.163873,1.54,5789.0,1.04,1.0,2.0,2021,Transit,1
6191.01,3.7752321,10.759,5585.0,1.22,1.0,1.0,2016.0,Transit,0
HD 103891 b,1894.0,2.44,6072.0,0.95,1.0,1.0,2022,Radial Velocity,1
1201.01,2.4919771,2.2187585,3948.0,0.482388,1.0,1.0,2016.0,Transit,0
Gl 725 A b,11.2201,2.44,3433.0,0.351,2.0,1.0,2025,Radial Velocity,1
849.01,0.76566,3.54139,5311.0,0.92,1.0,1.0,2016.0,Transit,0
WASP-159 b,3.840401,15.46842,6120.0,2.11,1.0,1.0,2018,Transit,1
551.01,2.6473051,10.6134481,3916.0,0.567866,1.0,1.0,2016.0,Transit,0
4393.01,2.2676081,6.4197,5958.0,2.0,1.0,1.0,2016.0,Transit,0
5392.01,17.5313321,1.66838,5464.0,0.9,1.0,1.0,2016.0,Transit,0
Kepler-11 c,13.024933,2.44,5552.0,1.064,1.0,6.0,2010,Transit,1
Kepler-52 c,16.38482024,2.44,4116.0,0.675624,1.0,3.0,2012,Transit,1
4322.01,13.4190972,2.4168515,5914.2,1.20531,1.0,1.0,2016.0,Transit,0
3451.01,8.7234738,10.5545,5522.0,1.0,1.0,1.0,2016.0,Transit,0
3064.01,0.6771668,2.44,3194.0,0.95,1.0,1.0,2016.0,Transit,0
1511.01,1.1025238,15.8737,9218.0,2.0,1.0,1.0,2016.0,Transit,0
Kepler-80 e,4.645382149,1.33,4041.0,0.567,1.0,6.0,2014,Transit,1
3469.01,2.6566986,17.7901,6823.0,1.67,1.0,1.0,2016.0,Transit,0
4418.02,25.7086236,2.81726,5343.0,0.82,1.0,1.0,2016.0,Transit,0
4717.01,4.1583367,16.0152,8131.7,1.55,1.0,1.0,2016.0,Transit,0
3249.01,3.2420704,12.4447,5570.7,1.21,1.0,1.0,2016.0,Transit,0
3465.01,3.9563671,2.44,5601.0,0.95,1.0,1.0,2016.0,Transit,0
HD 36384 b,490.0,2.44,3940.0,38.4,1.0,1.0,2023,Radial Velocity,1
WASP-192 b,2.8786686,2.44,5552.0,0.95,1.0,1.0,2019,Transit,1
Kepler-637 b,23.20584623,2.338,6281.0,1.24,1.0,1.0,2016,Transit,1
7269.01,11.656295,2.94972,4004.0,0.66,1.0,1.0,2016.0,Transit,0
Kepler-1369 b,25.87333,2.9,5987.0,1.07,1.0,1.0,2016,Transit,1
929.01,5.830149,2.70505,4451.0,0.72,1.0,1.0,2016.0,Transit,0
5042.01,5.6316098,6.99657,5784.0,2.32,1.0,1.0,2016.0,Transit,0
WASP-168 b,4.1536624,12.7595,5818.8,1.09,2.0,1.0,2018,Transit,1
614.01,0.88501,6.77007,5362.0,2.15,1.0,1.0,2016.0,Transit,0
EPIC 212424622 b,18.0983,2.17,5552.0,0.95,1.0,1.0,2019,Transit,1
Kepler-236 b,8.295611,1.57,3750.0,0.51,1.0,2.0,2014,Transit,1
3380.01,2.0086823,7.75485,8516.0,2.19,1.0,1.0,2016.0,Transit,0
7277.01,7.915274,12.1673,5638.0,1.07,1.0,1.0,2016.0,Transit,0
Kepler-352 b,10.05537,0.86,5212.0,0.781,1.0,3.0,2014,Transit,1
HAT-P-33 b,3.47447613,2.44,5552.0,0.95,2.0,1.0,2011,Transit,1
301.01,3.7440143,7.2887349,6048.0,1.7045799,1.0,1.0,2016.0,Transit,0
HIP 57274 c,32.03,2.44,4640.0,0.68,1.0,3.0,2011,Radial Velocity,1
5020.01,5.3450209,11.8547,6279.0,2.04,1.0,1.0,2016.0,Transit,0
1515.01,3.66505,7.19016,6370.0,2.32,1.0,1.0,2016.0,Transit,0
2096.01,3.1190716,1.6229796,3285.0,0.247331,1.0,1.0,2016.0,Transit,0
GJ 1148 b,41.38,2.44,3287.0,0.358519,1.0,2.0,2010,Radial Velocity,1
4250.01,4.0185922,13.9642,7156.0,1.77,1.0,1.0,2016.0,Transit,0
Kepler-1391 b,54.4101523709,2.44,5579.13,1.77507,1.0,1.0,2016,Transit,1
2004.01,1.79988,3.32197,6136.9,2.46,1.0,1.0,2016.0,Transit,0
K2-187 d,7.149079,3.22104537,5477.0,0.894913,1.0,4.0,2018,Transit,1
TOI-2969 b,1.8237146,12.32987877,4738.0,0.7,1.0,1.0,2025,Transit,1
1025.01,9.6837921,2.44,8598.7,0.95,1.0,1.0,2016.0,Transit,0
5636.01,4.2744435,4.01981,5405.0,0.9,1.0,1.0,2016.0,Transit,0
5160.01,4.2807509,2.23474,5653.3,1.03,1.0,1.0,2016.0,Transit,0
3635.01,1.8048106,14.8028768,5972.0,2.1619599,1.0,1.0,2016.0,Transit,0
4452.01,3.4149091,13.9171881,5480.0,1.13032,1.0,1.0,2016.0,Transit,0
HD 196067 c,4.601088,2.44,6072.0,1.71,2.0,2.0,2025,Radial Velocity,1
Kepler-1848 b,5.60402307,1.25,4847.0,0.737,1.0,1.0,2021,Transit,1
2365.01,0.659752,4.3019481,5832.0,1.25112,1.0,1.0,2016.0,Transit,0
2620.01,10.3558635,17.6401,5896.0,1.26,1.0,1.0,2016.0,Transit,0
Kepler-1837 b,5.90609759,1.43,5966.0,0.961,1.0,1.0,2021,Transit,1
2200.01,2.9360281,7.18912,4983.6,0.83,1.0,1.0,2016.0,Transit,0
K2-22 b,0.381078,2.5,3830.0,0.57,2.0,1.0,2015,Transit,1
4952.01,0.6534841,6.94706,7540.0,1.53,1.0,1.0,2016.0,Transit,0
4354.01,10.6306165,2.7943472,5737.0,0.969791,1.0,1.0,2016.0,Transit,0
K2-229 b,0.58424,1.2547759,5231.0,0.801878,1.0,2.0,2018,Transit,1
6370.01,2.9124991,16.4233,6051.0,1.89,1.0,1.0,2016.0,Transit,0
HD 70573 b,851.8,2.44,5737.0,0.95,1.0,1.0,2007,Radial Velocity,1
1106.01,11.1149,14.7645,5042.0,4.94,1.0,1.0,2016.0,Transit,0
633.01,4.503645,11.197034,3267.0,1.0,1.0,1.0,2016.0,Transit,0
HATS-58 A b,4.2180896,12.273855,7175.0,1.433,2.0,1.0,2019,Transit,1
6509.01,5.6022404,16.2862,6237.0,2.49,1.0,1.0,2016.0,Transit,0
5194.01,7.0485133,9.80458,5889.0,1.37,1.0,1.0,2016.0,Transit,0
796.01,0.8086308,3.0352964,5780.0,1.0,1.0,1.0,2016.0,Transit,0
4536.01,4.0460644,18.2851,6404.0,1.81,1.0,1.0,2016.0,Transit,0
Kepler-732 c,0.893041236,1.22,3581.0,0.44,1.0,2.0,2016,Transit,1
Kepler-163 c,21.3473612,2.23,5772.0,0.901,1.0,2.0,2014,Transit,1
Kepler-347 b,12.7983044,1.99,6092.0,0.998,1.0,3.0,2014,Transit,1
WASP-26 b,2.75673948743,13.80446613,6034.0,1.28427,2.0,1.0,2010,Transit,1
Kepler-240 c,7.95355717,2.3,4988.0,0.766,1.0,2.0,2014,Transit,1
1027.01,3.2834565,2.87648,4272.0,0.68,1.0,1.0,2016.0,Transit,0
5242.01,2.4038486,11.4754,5074.0,0.85,1.0,1.0,2016.0,Transit,0
Kepler-451 d,43.0,2.44,29564.0,0.203,2.0,3.0,2022,Eclipse Timing Variations,1
HD 88133 b,3.414884,2.44,5392.0,2.2,1.0,1.0,2004,Radial Velocity,1
2724.01,1.4875055,18.3083,5142.0,0.83,1.0,1.0,2016.0,Transit,0
3545.01,3.1872086,21.2058311,6578.0,1.64157,1.0,1.0,2016.0,Transit,0
Kepler-427 b,10.290993755,9.83,6190.0,0.98,1.0,1.0,2014,Transit,1
TOI-1136 f,26.317822,3.73591482,5805.0,0.9573,1.0,6.0,2022,Transit,1
Kepler-363 c,7.54236,2.36,5604.0,1.91,1.0,3.0,2014,Transit,1
CI Tau c,25.2,2.44,5552.0,0.95,1.0,1.0,2024,Radial Velocity,1
1073.01,3.9228016,13.3368705,4444.0,0.6983,1.0,1.0,2016.0,Transit,0
1919.01,4.2337078,19.6222,6333.7,1.46,1.0,1.0,2016.0,Transit,0
Kepler-1833 b,6.89208596,1.383,6065.0,1.436,1.0,1.0,2021,Transit,1
Kepler-1728 b,4.783002698,2.5,5170.0,0.807,1.0,1.0,2021,Transit,1
2717.01,1.3164901,11.2218,6341.0,1.78,1.0,1.0,2016.0,Transit,0
842.01,2.7863813,12.0024836,5376.0,1.00073,1.0,1.0,2016.0,Transit,0
270.02,11.3795653,2.2539464,3551.0,0.374358,1.0,1.0,2016.0,Transit,0
1417.01,3.0726434,19.9197757,7164.0,1.55831,1.0,1.0,2016.0,Transit,0
Kepler-186 c,7.26737224,1.26,3876.0,0.547805,1.0,5.0,2014,Transit,1
2716.01,7.5420435,9.55159,5949.0,1.07,1.0,1.0,2016.0,Transit,0
2322.01,20.2254946,1.9090249,4465.0,0.697547,1.0,1.0,2016.0,Transit,0
1977.01,17.0614756,17.1048027,9184.7,2.14183,1.0,1.0,2016.0,Transit,0
Kepler-764 b,7.33683936,1.59,5798.0,0.847,1.0,1.0,2016,Transit,1
3636.01,4.2186625,13.6976778,5425.9,1.0068901,1.0,1.0,2016.0,Transit,0
Kepler-1431 b,5.866033,1.59,5969.0,1.0,1.0,1.0,2016,Transit,1
Kepler-369 c,14.87174,1.8,3737.0,0.6,1.0,2.0,2014,Transit,1
3618.01,3.4898546,14.1029,6083.0,1.2,1.0,1.0,2016.0,Transit,0
6038.01,5.826731,4.71778,6305.0,1.62,1.0,1.0,2016.0,Transit,0
6312.01,16.8498547,15.5178,7823.0,2.14,1.0,1.0,2016.0,Transit,0
3129.01,2.3348152,11.4665,5949.1,1.51,1.0,1.0,2016.0,Transit,0
Kepler-1668 b,15.43400996,4.3,5900.0,0.951,1.0,1.0,2020,Transit,1
5526.01,21.7300248,2.526638,4788.0,0.752578,1.0,1.0,2016.0,Transit,0
3495.01,8.4130034,4.3741604,6529.0,1.92409,1.0,1.0,2016.0,Transit,0
HD 240237 b,745.70001,2.44,3926.0,71.23,1.0,1.0,2011,Radial Velocity,1
6786.01,2.7142282,17.7291,6063.0,1.15,1.0,1.0,2016.0,Transit,0
Kepler-19 b,9.2869944,2.209,5541.0,0.85,1.0,3.0,2011,Transit,1
4489.01,2.7974757,12.0149088,5477.0,0.867368,1.0,1.0,2016.0,Transit,0
4587.01,3.2903136,7.5296069,3579.0,0.567309,1.0,1.0,2016.0,Transit,0
Kepler-607 c,39.6769617,2.98,5244.0,0.888,1.0,2.0,2021,Transit,1
TOI-2031 A b,5.71548654,14.20177855,6490.0,1.241,2.0,1.0,2025,Transit,1
Kepler-398 c,11.41949528,2.44,4577.0,0.625149,1.0,3.0,2014,Transit,1
K2-39 b,4.6049829,1.67,4843.0,0.74,1.0,1.0,2016,Transit,1
WASP-66 b,4.0860502,2.44,6600.0,1.76,1.0,1.0,2012,Transit,1
Kepler-1117 b,4.79028459,1.11,5612.0,0.93,1.0,1.0,2016,Transit,1
Kepler-1799 b,11.92979348,2.44,5540.0,1.55873,1.0,1.0,2021,Transit,1
5450.01,0.8857522,3.19978,6238.2,1.13,1.0,1.0,2016.0,Transit,0
HAT-P-27 b,3.039586,11.6349,5300.0,0.898,2.0,1.0,2011,Transit,1
3850.01,14.4832964,13.2087,6039.0,1.02,1.0,1.0,2016.0,Transit,0
HD 69123 b,1191.0,2.44,4842.0,0.95,1.0,1.0,2022,Radial Velocity,1
K2-38 c,10.56131,2.83,5552.0,1.241,1.0,2.0,2016,Transit,1
914.01,2.3374921,4.00659,5963.4,1.54,1.0,1.0,2016.0,Transit,0
1657.01,5.6309047,7.00844,5304.0,0.79,1.0,1.0,2016.0,Transit,0
Kepler-553 c,328.2399546,11.2,5266.0,0.85,1.0,2.0,2016,Transit,1
KOI-351 e,91.93933735,2.44,6031.13,1.24773,1.0,8.0,2013,Transit,1
4361.01,741.4238314,2.776093,5944.0,1.22039,1.0,1.0,2016.0,Transit,0
5657.01,0.8037513,6.33045,4708.0,0.65,1.0,1.0,2016.0,Transit,0
